phase,condition,intervention_type,study_design,sponsor_type,enrollment,enrollment_type,status,gender,location,masking,duration
2,2281,6,0,3,10.0,0,0,0,2465,1,792.0
3,19194,6,0,3,22.0,0,1,0,630,1,836.0
1,8128,6,0,3,63.0,0,0,0,812,1,66.0
6,14096,6,1,6,40.0,0,0,0,2465,1,1280.0
3,15945,6,0,3,7.0,0,1,0,593,1,1341.0
3,15770,6,1,4,82.0,0,0,2,2392,1,1938.0
5,2234,1,1,3,673.0,0,0,0,2465,2,1459.0
1,11397,6,2,3,37.0,0,1,0,2247,1,2251.0
1,13746,6,1,3,4.0,0,1,1,2465,0,310.0
3,934,6,2,3,16.0,0,0,0,1621,1,2036.0
0,11640,9,2,5,16.0,0,0,0,2247,1,1794.0
3,3269,6,1,3,23.0,0,0,0,158,4,1917.0
6,5527,6,0,5,30.0,0,1,0,2465,1,2405.0
1,10937,6,2,6,1.0,0,1,0,432,1,1076.9030855527424
5,9043,3,2,3,28.0,0,0,0,142,1,577.0
5,5523,6,1,3,834.0,0,0,0,157,0,668.0
2,2297,6,0,3,5.0,0,1,0,432,1,615.0
5,16768,6,1,3,55.0,0,1,0,432,4,1065.0
1,5581,1,2,6,2.0,0,1,0,2465,1,670.0
6,2928,6,1,6,258.1383630528429,1,0,1,1079,0,91.0
6,13632,6,1,3,100.0,2,0,0,1617,0,1645.0
3,5531,6,1,3,64.0,0,0,0,1617,2,692.0
6,11532,10,1,3,19.0,0,0,2,2362,0,1157.0
3,5345,6,1,8,124.0,0,0,1,2042,1,1181.0
3,2880,6,2,6,22.0,0,1,0,208,1,1221.0
2,11060,6,1,3,42.0,0,1,0,157,4,578.0
5,13921,6,1,6,41.0,0,0,1,2246,2,333.0
2,1468,0,0,6,400.0,0,0,0,1457,1,884.0
6,8475,6,2,6,1448.0,0,0,0,2465,1,730.0
5,9608,1,1,3,592.0,0,0,0,2465,3,273.0
3,15454,6,1,3,10.0,0,1,1,2465,2,945.0
6,6522,6,1,6,544.0,0,0,0,2465,1,946.0
0,7883,1,2,5,3.0,0,1,0,1621,1,1202.0
3,12167,9,0,1,300.0,1,0,0,1734,1,2252.0
2,10414,6,2,3,3.0,0,1,0,2247,1,1166.0
5,2880,2,1,5,406.0,0,0,1,83,0,912.0
6,8995,6,1,3,75.0,2,0,0,812,0,884.0
3,4595,1,1,3,5.0,0,1,2,2465,1,1076.9030855527424
3,3330,6,2,3,64.0,0,0,0,531,1,1784.0
5,11667,1,1,6,256.0,0,0,0,132,1,2124.0
3,14319,5,1,6,20.0,0,1,0,1719,2,1795.0
6,17132,6,1,5,0.0,0,1,0,1458,2,699.0
5,13519,6,1,3,114.0,0,0,0,2465,1,1096.0
1,8160,6,1,3,82.0,0,0,1,432,1,92.0
5,8930,1,1,5,0.0,0,1,0,1614,1,304.0
2,1705,6,1,6,16.0,0,0,2,286,2,153.0
0,6472,3,2,3,10.0,0,0,0,432,1,486.0
3,2123,6,1,3,142.0,0,0,0,2247,1,1076.9030855527424
6,3784,6,1,6,176.0,0,0,0,922,1,3684.0
3,3012,6,2,3,22.0,0,1,0,83,1,1013.0
2,12836,6,0,3,4.0,0,1,0,2465,1,184.0
5,8712,6,1,6,65.0,0,0,0,1726,2,1076.9030855527424
1,13607,1,2,3,16.0,0,0,0,2139,1,285.0
5,4025,6,1,3,4.0,0,1,0,432,1,181.0
4,10914,8,1,6,42.0,0,0,1,1983,1,823.0
0,2006,6,2,3,9.0,0,0,0,2465,1,266.0
3,9011,6,1,3,41.0,0,1,0,593,3,1043.0
5,2062,6,1,5,7287.0,0,0,0,1517,3,2069.0
3,1575,6,1,5,150.0,0,0,0,83,4,1522.0
1,8057,6,1,3,54.0,0,0,0,2407,1,30.0
3,7823,6,1,3,60.0,2,1,0,157,0,1076.9030855527424
3,9240,6,2,3,21.0,0,0,0,432,1,2007.0
6,15870,1,1,3,107.0,0,0,0,1726,4,1157.0
3,12153,6,0,3,9.0,0,1,0,1621,1,912.0
2,14305,3,2,1,10.0,0,0,0,432,1,1461.0
5,11586,6,1,6,227.0,0,0,2,2465,1,2071.0
3,16155,6,1,5,22.0,0,1,0,2247,0,5205.0
3,2940,6,2,4,29.0,0,0,1,601,1,941.0
3,13121,6,1,3,20.0,0,1,0,432,2,457.0
1,19156,6,1,3,62.0,0,0,2,1199,2,151.0
1,8112,6,1,3,16.0,0,1,2,2465,0,305.0
5,4647,6,1,3,0.0,0,1,0,2195,0,458.0
2,4833,6,1,5,58.0,0,0,0,1517,4,1280.0
3,4598,6,2,6,2.0,0,1,0,2465,1,496.0
6,9137,6,1,6,94.0,0,1,1,1719,1,621.0
5,18215,6,1,3,0.0,0,1,0,1517,2,140.0
2,10079,6,2,5,17.0,0,1,0,432,1,822.0
6,4573,9,1,7,107.0,0,1,0,148,1,2251.0
1,15835,6,2,5,6.0,0,0,0,1457,1,2412.0
3,8460,6,0,3,258.1383630528429,1,1,0,942,1,609.0
0,16415,6,2,3,0.0,0,1,0,1807,1,1767.0
3,4595,1,1,3,28.0,0,0,0,1089,1,1839.0
2,13083,1,1,6,20.0,0,0,0,922,1,1004.0
6,1625,6,1,3,0.0,0,1,0,2465,2,580.0
3,4855,6,1,3,60.0,1,0,0,432,1,182.0
2,14852,6,1,5,12.0,0,0,1,157,1,1098.0
6,2019,6,1,6,7.0,0,1,0,2048,2,598.0
3,12153,6,0,6,20.0,1,0,0,2465,1,884.0
6,5964,1,1,6,37.0,0,1,0,1093,1,731.0
1,16090,6,2,6,10.0,0,1,1,2425,1,820.0
2,2926,1,0,5,37.0,0,1,0,1457,1,3134.0
3,17734,9,1,6,11.0,0,1,0,2465,1,1279.0
1,506,6,0,3,61.0,0,0,0,432,1,1048.0
1,573,3,1,7,190.0,0,0,0,1873,1,1157.0
6,17132,6,1,6,1.0,0,1,2,2465,2,1826.0
5,13278,6,1,3,97.0,0,1,1,2465,0,893.0
3,10928,6,2,3,2.0,0,0,0,2465,1,182.0
5,1445,3,1,5,19.0,0,1,0,83,0,549.0
5,12965,6,1,3,275.0,0,0,0,812,1,2375.0
0,5341,6,1,3,8.0,0,1,0,1719,1,1724.0
5,9448,6,1,6,235.0,0,1,0,432,2,943.0
5,6749,6,1,3,30.0,0,1,0,812,1,1706.0
5,5591,6,1,3,241.0,0,0,0,88,1,974.0
1,8057,6,1,3,20.0,0,0,0,2465,1,151.0
5,456,6,1,3,805.0,0,0,0,2465,0,181.0
2,8011,6,0,3,30.0,0,1,0,1734,1,1400.0
5,17189,6,1,8,71.0,0,0,0,305,0,577.0
1,17132,6,1,3,50.0,0,1,0,432,4,274.0
3,14520,5,1,6,13.0,0,1,1,88,1,65.0
3,16146,6,0,3,0.0,0,1,0,2465,1,335.0
2,4595,1,2,5,15.0,1,0,0,1614,1,1076.9030855527424
1,8162,6,1,6,0.0,0,1,0,1666,3,851.0
5,5523,6,1,3,1006.0,0,0,0,83,1,422.0
1,17094,6,0,5,24.0,0,0,0,83,1,1076.9030855527424
3,15770,6,1,6,50.0,0,0,2,2140,4,1522.0
3,16652,1,1,5,6.0,0,1,0,1457,1,3744.0
1,8057,6,1,3,20.0,0,0,2,1023,2,59.0
6,3763,5,1,6,2400.0,1,0,0,1969,1,938.0
5,15870,6,1,3,676.0,0,0,0,1192,2,274.0
1,8483,6,1,3,49.0,0,0,0,2465,0,273.0
3,1554,6,1,3,56.0,0,0,0,2465,0,1076.9030855527424
6,15928,9,0,8,0.0,0,1,0,2465,3,153.0
2,4029,6,1,3,95.0,0,0,0,432,0,183.0
5,8011,6,1,5,249.0,0,0,0,83,0,1675.0
6,3390,6,1,6,3316.0,0,0,0,2465,1,1353.0
3,3304,3,0,2,0.0,0,1,0,2343,1,306.0
5,5549,6,2,3,112.0,0,0,0,1614,1,822.0
6,4203,6,1,6,11.0,0,0,0,2465,2,274.0
3,10547,6,2,6,9.0,0,0,0,812,1,1431.0
6,2006,6,1,3,26.0,0,1,0,2465,0,212.0
3,17146,6,1,3,224.0,0,0,0,158,2,307.0
1,8057,6,1,3,60.0,0,0,0,1668,1,31.0
6,15089,6,0,5,39.0,0,1,0,1621,1,1522.0
5,7653,6,2,3,298.0,0,0,0,83,1,1890.0
6,8219,6,1,6,5.0,0,1,0,2362,1,945.0
1,17525,6,1,6,20.0,0,0,0,2316,4,882.0
3,18543,6,1,3,469.0,0,1,0,83,0,1174.0
6,10544,6,1,3,24.0,0,0,0,2465,1,944.0
3,12276,9,1,3,27.0,0,1,0,812,1,1761.0
1,6419,6,0,5,4.0,0,1,0,1457,1,796.0
3,7823,1,0,5,581.0,0,0,0,83,1,1219.0
6,17132,6,1,3,0.0,0,1,0,2465,1,761.0
1,11397,1,2,6,11.0,0,1,0,2362,1,1076.9030855527424
5,10900,6,1,3,16.0,0,1,0,2465,1,1006.0
3,10151,6,1,3,0.0,0,1,0,2465,1,1076.9030855527424
1,8162,6,1,3,24.0,0,1,0,432,0,0.0
6,17302,6,1,6,3800.0,0,0,0,1617,2,1986.0
3,785,5,1,5,4.0,0,1,0,1621,1,1277.0
6,7795,6,2,3,11.0,0,1,0,1458,1,92.0
5,8493,6,2,3,42.0,0,0,0,2465,1,574.0
1,8057,6,0,3,13.0,0,0,2,2465,1,218.0
2,12885,6,0,6,34.0,0,1,0,1496,1,1704.0
6,2006,6,2,3,0.0,0,1,0,2465,1,1076.9030855527424
1,11503,1,2,6,0.0,0,1,0,1420,1,1827.0
5,4024,6,1,3,258.1383630528429,1,1,0,83,0,1076.9030855527424
6,2062,6,1,6,0.0,0,1,0,2247,2,943.0
1,13181,6,1,6,40.0,0,0,0,1517,4,517.0
1,15297,6,1,6,20.0,1,0,2,2465,0,1076.9030855527424
6,6303,6,1,7,44.0,0,0,0,2465,1,183.0
3,12309,6,2,3,4.0,0,1,0,2247,1,585.0
5,8483,6,1,3,171.0,0,0,0,2465,1,607.0
3,6162,6,1,6,85.0,0,0,1,2454,1,391.0
3,1480,6,1,6,219.0,0,1,0,232,2,760.0
5,13956,6,1,6,25.0,0,1,0,2174,1,1115.0
1,8018,6,0,5,61.0,0,1,0,432,1,1364.0
3,13833,8,1,5,38.0,0,0,2,1458,0,1967.0
3,2880,6,0,3,118.0,0,0,1,432,1,1597.0
3,8913,6,1,3,206.0,0,0,0,2465,0,245.0
6,18619,6,1,3,50.0,0,1,0,2465,1,610.0
5,8765,6,1,3,20.0,0,0,0,2465,4,243.0
5,13246,6,1,3,975.0,0,1,0,83,0,793.0
3,3454,6,1,3,100.0,0,0,0,1093,0,395.0
1,13972,10,2,6,14.0,0,0,0,1621,1,1194.0
6,13349,6,1,6,0.0,0,1,1,812,0,571.0
2,12153,6,0,3,22.0,0,1,0,83,1,2156.0
6,13607,6,1,3,288.0,0,0,0,2195,1,366.0
5,13579,6,1,3,18.0,0,0,0,157,2,430.0
3,6540,6,2,5,46.0,0,0,0,1199,1,1613.0
3,11619,8,1,6,24.0,1,0,0,2465,1,1036.0
5,10057,6,2,3,41.0,0,1,0,2465,1,684.0
5,11482,6,1,3,450.0,1,0,1,83,0,243.0
3,17294,5,1,3,0.0,0,1,0,2465,2,608.0
3,16652,6,0,3,48.0,0,1,0,432,1,1064.0
1,2183,6,1,3,0.0,0,1,0,2465,4,434.0
1,1073,6,1,3,26.0,0,1,0,2465,1,973.0
1,3877,9,2,6,0.0,0,1,1,2465,1,850.0
1,1435,6,1,3,19.0,0,1,0,432,2,548.0
5,3384,1,1,3,104.0,0,0,0,1983,3,883.0
3,5123,6,1,3,3.0,0,1,0,83,4,183.0
3,11844,6,1,6,39.0,0,0,0,2465,0,823.0
3,777,6,1,5,70.0,0,1,0,2247,1,1076.9030855527424
1,8898,8,1,6,36.0,0,0,0,1457,4,2983.0
3,11518,6,1,3,124.0,0,1,0,432,2,1123.0
6,15030,6,1,7,40.0,2,0,0,2356,0,884.0
3,13701,6,2,5,1.0,0,1,0,1457,1,370.0
5,9077,6,2,3,111.0,0,0,0,2465,1,1979.0
0,19140,6,2,3,0.0,0,1,0,2465,1,0.0
1,10079,6,0,5,10.0,0,1,0,1457,1,4276.0
2,12220,6,1,6,5.0,0,1,0,1457,2,731.0
3,10835,6,2,6,63.0,0,0,0,2465,1,336.0
1,14864,6,2,6,1.0,0,1,0,2465,1,1043.0
3,13500,6,2,6,13.0,0,0,0,2247,1,594.0
2,16882,6,1,3,36.0,0,1,0,83,0,722.0
3,13579,6,1,3,1457.0,0,0,0,83,4,1461.0
5,19217,6,1,3,475.0,2,1,0,2465,0,610.0
3,669,6,1,5,0.0,0,1,0,1517,1,974.0
1,2319,6,0,5,22.0,0,1,0,1458,1,3072.0
1,12416,6,2,3,29.0,0,1,0,157,1,1074.0
3,11101,6,2,6,18.0,0,0,0,1621,1,853.0
2,16314,8,0,5,12.0,0,0,0,432,1,2381.0
6,15077,6,1,3,50.0,0,0,2,1089,0,304.0
5,19283,6,1,3,206.0,0,0,0,2465,3,577.0
2,5101,1,2,6,9.0,0,1,0,1089,1,2342.0
3,3144,6,1,3,13.0,0,0,0,2316,1,699.0
4,12085,6,1,3,63.0,0,1,0,1719,2,640.0
1,10868,6,2,3,6.0,0,1,0,2465,1,1076.9030855527424
4,13453,6,1,5,20.0,0,0,0,1621,1,851.0
3,908,6,2,3,11.0,0,0,1,273,1,1879.0
3,13855,6,1,6,12.0,0,1,0,2465,3,730.0
1,1308,0,1,6,12.0,0,0,0,2392,1,762.0
6,9545,6,1,3,10.0,0,0,1,1089,1,579.0
3,14533,6,0,6,9.0,0,1,0,2465,1,1004.0
5,19853,9,1,3,128.0,0,1,0,2465,0,396.0
3,4595,6,0,6,172.0,0,0,0,2186,1,1076.9030855527424
6,17453,6,1,6,300.0,0,0,1,428,0,183.0
1,4601,2,2,6,6.0,0,0,0,2465,1,983.0
3,10118,1,2,5,10.0,0,1,0,1614,1,1820.0
6,17763,1,1,3,0.0,0,1,0,2465,1,0.0
1,1356,6,1,3,57.0,0,0,0,2465,1,31.0
5,2669,6,1,6,56.0,0,1,0,2365,1,791.0
5,10529,6,2,3,144.0,0,0,0,432,1,2344.0
5,7939,1,0,3,846.0,0,0,0,2465,1,212.0
3,15856,6,0,2,15.0,2,0,2,1517,1,580.0
5,537,6,2,3,768.0,0,0,0,83,1,609.0
1,932,1,2,3,6.0,0,1,0,2392,1,1428.0
1,8142,6,1,3,19.0,0,0,2,2465,1,89.0
1,5400,6,1,7,12.0,0,0,0,1781,4,912.0
6,4671,6,1,6,413.0,0,1,0,877,4,2082.0
5,3583,6,1,3,493.0,0,1,0,157,4,754.0
6,372,9,2,3,57.0,0,1,0,880,1,762.0
6,11062,6,1,6,15.0,0,1,0,2465,1,0.0
5,15414,1,1,6,16.0,0,0,0,2465,1,792.0
3,10424,1,2,5,17.0,0,1,0,1457,1,2911.0
6,13746,6,1,6,22.0,0,1,0,2246,1,1431.0
3,18224,6,2,6,8.0,0,1,0,2465,1,1614.0
6,10151,6,1,3,12.0,0,1,0,1517,1,883.0
3,15870,6,1,3,145.0,0,0,0,642,2,212.0
3,3287,6,2,5,52.0,1,0,0,1089,1,1076.9030855527424
3,15933,0,1,1,108.0,1,0,0,1089,1,1095.0
6,4063,6,1,3,886.0,0,0,0,2465,0,396.0
6,12075,6,1,6,11000.0,2,0,0,2465,1,1076.9030855527424
3,2564,6,1,5,6.0,0,1,0,1457,2,1308.0
5,8896,6,1,6,0.0,0,1,0,1622,1,394.0
6,10106,6,0,3,551.0,0,0,0,157,1,700.0
3,10414,1,1,3,5.0,0,1,0,2247,1,2465.0
3,12474,6,1,6,144.0,0,0,0,834,2,184.0
1,8057,6,1,3,17.0,0,0,0,2407,1,31.0
5,11275,6,1,3,223.0,0,1,1,157,2,610.0
1,13076,6,2,6,8.0,0,1,0,432,1,975.0
3,12885,6,2,6,10.0,0,1,0,2465,1,1311.0
6,5531,6,1,6,60.0,0,0,0,2465,2,1034.0
3,272,0,1,6,274.0,0,0,0,1222,3,823.0
5,6750,1,1,3,0.0,0,1,2,2465,2,365.0
4,5082,6,1,6,20.0,0,1,0,668,4,487.0
5,4135,6,1,6,31.0,0,1,0,2465,2,1827.0
2,2880,6,0,3,68.0,0,1,1,122,1,1553.0
2,5548,6,1,6,0.0,0,1,0,812,4,1795.0
6,8219,6,1,3,0.0,0,1,0,2465,2,611.0
3,808,6,2,3,5.0,0,1,0,1093,1,640.0
2,2563,3,1,6,0.0,0,1,0,1617,3,611.0
6,17244,6,1,6,33.0,0,0,0,2465,2,1076.9030855527424
3,13172,6,0,3,24.0,2,1,0,1621,1,1076.9030855527424
2,14703,10,2,6,1.0,0,1,0,1807,1,1710.0
2,7823,6,0,5,28.0,0,1,0,593,1,1948.0
3,14914,6,0,3,16.0,0,1,0,2465,1,882.0
3,9219,6,1,3,23.0,0,0,0,2465,2,397.0
0,10937,6,1,3,1.0,0,1,0,2247,0,842.0
2,2880,10,2,6,0.0,0,1,1,601,1,396.0
5,13840,6,1,3,358.0,0,1,0,157,2,487.0
5,18184,6,1,6,23.0,0,1,0,1458,1,1400.0
3,5523,6,1,6,25.0,0,1,0,2465,2,1248.0
5,7795,6,1,6,158.0,0,1,0,2465,1,913.0
3,12885,6,0,3,64.0,0,1,0,2247,1,2188.0
1,9087,1,0,3,6.0,0,0,0,1524,1,181.0
3,8311,6,2,3,3.0,0,1,0,2247,1,820.0
6,1580,6,1,6,120.0,0,0,0,2465,0,151.0
1,8162,6,1,3,24.0,0,0,0,2247,1,184.0
0,9455,6,0,6,16.0,0,1,0,2316,1,1128.0
3,7727,6,1,3,30.0,1,1,0,157,0,121.0
1,3336,6,2,3,1.0,0,1,0,1807,1,366.0
6,118,6,1,6,32.0,0,0,0,432,0,548.0
6,15204,3,1,6,16.0,0,1,1,1647,0,2465.0
2,10868,1,2,6,0.0,0,1,0,158,1,2069.0
6,4577,5,1,3,40.0,0,0,1,2465,0,365.0
5,2880,6,1,6,8028.0,0,0,1,2465,2,6666.0
6,7819,6,2,8,4.0,0,1,0,1807,1,730.0
5,5467,6,0,3,789.0,0,0,0,2465,1,2557.0
6,5467,6,2,3,11.0,0,1,0,432,1,827.0
3,7485,9,2,6,14.0,0,0,0,2465,1,1311.0
3,16146,10,1,3,9.0,0,0,0,812,3,3155.0
5,4855,6,1,3,300.0,0,0,0,922,3,244.0
5,5549,6,1,3,389.0,0,0,0,2465,0,1076.9030855527424
5,7369,6,2,3,8.0,0,0,0,2465,1,1066.0
6,1338,6,1,6,70.0,0,0,0,2465,0,426.0
3,15770,6,1,3,129.0,0,0,2,2465,1,518.0
6,9980,6,1,6,32.0,0,0,2,2465,4,151.0
1,1073,6,0,6,33.0,0,0,0,1807,1,1603.0
1,12167,1,2,3,2.0,0,1,0,2465,1,1265.0
1,2006,1,2,5,0.0,0,1,0,1222,1,600.0
3,3335,10,2,6,195.0,0,0,0,812,1,2174.0
1,8057,6,1,3,40.0,0,0,0,1726,1,0.0
6,6352,6,1,6,0.0,0,1,1,1524,0,730.0
5,19217,6,1,3,400.0,2,1,0,2465,0,426.0
3,5535,6,1,6,22.0,0,1,0,432,1,1096.0
3,4993,6,1,6,44.0,0,0,0,801,1,489.0
3,11667,1,2,6,0.0,0,1,0,1734,1,0.0
6,7844,6,1,6,400.0,0,0,0,2465,1,1218.0
3,14026,8,2,6,0.0,0,1,0,1621,1,396.0
6,15032,6,1,6,210.0,0,0,0,1719,0,90.0
1,8057,6,2,3,19.0,0,0,0,2247,1,0.0
1,1926,6,1,3,17.0,0,1,0,2465,2,516.0
1,8162,6,1,3,75.0,0,0,0,601,1,212.0
5,1435,6,1,3,859.0,0,0,0,1037,4,1185.0
3,17608,6,2,3,8.0,0,1,0,2465,1,942.0
6,8493,6,1,3,5.0,0,1,0,2465,4,363.0
1,777,6,2,5,88.0,0,1,0,1719,1,1076.9030855527424
3,3907,6,1,3,10.0,0,0,0,601,3,762.0
3,8519,6,1,3,132.0,0,0,0,2465,0,2386.0
3,15770,6,1,3,315.0,0,0,2,83,0,945.0
3,2155,6,2,6,18.0,0,1,0,2465,1,1795.0
2,8958,6,1,3,2.0,0,1,0,432,3,973.0
6,8265,6,1,3,559.0,0,0,0,1024,4,274.0
5,5438,0,1,6,0.0,0,1,0,1089,4,212.0
1,8519,6,2,6,2.0,0,1,0,730,1,762.0
1,12556,6,0,3,35.0,0,1,0,2465,1,1076.9030855527424
1,19411,9,2,6,24.0,0,0,0,1807,1,2667.0
3,2924,6,2,6,70.0,0,0,1,2465,1,1614.0
5,5549,6,1,3,427.0,0,0,0,2465,1,639.0
2,12885,6,2,3,15.0,0,0,0,922,1,1110.0
5,15259,8,1,6,244.0,0,0,0,2465,1,1644.0
4,8519,6,1,3,750.0,2,1,0,83,1,1076.9030855527424
3,10019,6,1,6,4695.0,0,1,0,2465,2,2557.0
5,7831,6,2,3,101.0,0,0,0,2465,1,569.0
3,3335,6,0,6,22.0,0,0,0,2465,1,1340.0
1,259,6,1,3,43.0,0,0,0,157,0,822.0
3,15770,6,1,4,0.0,0,1,2,2465,1,1096.0
3,11699,6,2,6,40.0,0,0,0,922,1,2863.0
5,15451,6,1,6,0.0,0,1,1,2465,3,61.0
6,9545,6,1,3,172.0,0,1,1,2465,1,880.0
3,2093,3,1,4,96.0,0,0,0,2465,1,1065.0
1,18773,6,0,3,18.0,0,0,0,432,1,1604.0
6,7151,6,0,3,26.0,0,1,0,2465,1,358.0
5,6813,6,1,3,0.0,0,1,0,2465,4,822.0
3,5574,6,1,6,6.0,0,1,0,2465,2,731.0
3,10414,1,0,5,13.0,0,1,0,2392,1,1492.0
2,5591,6,0,3,258.1383630528429,1,0,0,2465,1,1076.9030855527424
2,11397,6,2,3,0.0,0,1,0,2465,1,487.0
6,4272,6,1,5,3.0,0,1,0,2392,0,1430.0
3,9496,1,1,3,0.0,0,1,0,923,0,92.0
3,13855,6,1,3,0.0,0,1,2,2465,0,311.0
3,17503,6,1,6,18.0,0,1,0,1621,4,2058.0
1,9632,6,1,7,12.0,0,1,0,2234,0,1126.0
3,8384,9,1,6,19.0,0,0,0,1517,1,4383.0
3,11564,8,0,6,22.0,0,0,0,2465,1,1339.0
3,15933,6,1,3,19.0,0,1,0,2465,0,327.0
1,8057,6,1,3,75.0,0,0,0,2247,0,92.0
3,5616,6,1,3,48.0,0,1,0,157,4,1418.0
3,18028,8,2,5,6.0,0,1,0,1517,1,670.0
5,3144,9,1,6,0.0,0,1,1,1719,0,0.0
5,4805,6,1,6,2.0,0,1,0,2456,3,488.0
1,11101,6,0,3,30.0,0,0,0,812,1,59.0
3,7304,6,2,3,1.0,0,1,0,158,1,336.0
6,9545,6,1,6,88.0,0,1,1,2465,2,789.0
5,16303,6,1,4,23.0,0,1,0,157,1,2252.0
1,8057,6,1,3,24.0,0,0,0,2465,4,92.0
3,2880,6,2,6,45.0,0,0,1,2465,1,517.0
3,1482,6,1,3,103.0,0,0,0,432,0,343.0
3,8011,1,2,5,13.0,0,1,0,1199,1,3075.0
6,18246,6,1,3,0.0,0,1,0,601,0,277.0
3,13972,6,2,6,21.0,0,1,0,2465,1,822.0
5,18783,7,1,5,1598.0,0,0,0,1089,2,2071.0
1,8057,6,0,3,24.0,0,0,0,2465,1,1076.9030855527424
3,15110,6,2,3,0.0,0,1,0,83,1,122.0
1,11586,6,2,5,9.0,0,1,0,1614,1,1492.0
1,1490,6,2,5,6.0,0,1,0,1457,1,1489.0
5,12715,6,1,3,1198.0,0,0,0,2465,4,350.0
6,4763,6,1,6,20.0,0,1,0,1096,2,2720.0
1,8011,6,2,6,3.0,0,1,0,1938,1,546.0
1,8057,6,0,3,37.0,0,0,2,2465,1,1076.9030855527424
6,9274,6,1,6,0.0,0,1,0,2093,1,1096.0
1,7823,1,0,5,17.0,0,0,0,2392,1,2367.0
2,8219,6,1,6,35.0,0,1,0,1089,1,539.0
4,9117,5,1,6,239.0,0,0,1,1809,2,519.0
5,7606,6,0,3,258.1383630528429,1,1,0,432,1,1676.0
1,5527,6,1,3,86.0,0,1,0,432,2,730.0
3,9219,6,0,3,14.0,0,1,0,83,1,327.0
2,4397,6,1,6,9.0,0,1,0,1621,0,316.0
1,5452,6,1,3,20.0,0,0,2,1617,3,135.0
6,5533,6,1,6,4.0,0,1,0,2465,0,489.0
5,18224,9,1,6,90.0,1,1,0,2465,1,1076.9030855527424
1,8142,6,1,3,25.0,0,0,0,601,4,156.0
5,18535,9,1,6,30.0,0,1,0,2465,1,394.0
3,3320,6,0,5,0.0,0,1,0,2465,1,214.0
3,18289,6,2,3,0.0,0,1,0,2247,1,731.0
6,253,6,1,3,165.0,0,1,0,432,3,366.0
1,1073,1,0,3,30.0,0,1,0,2465,1,805.0
3,2880,6,1,6,80.0,0,0,1,2465,1,859.0
5,19555,1,1,3,1010.0,0,0,0,2465,1,2191.0
5,2006,6,1,3,25.0,0,0,0,2465,2,181.0
6,2006,6,1,3,446.0,0,0,0,83,0,639.0
6,3009,6,1,6,0.0,0,1,0,432,0,0.0
3,15819,2,2,3,15.0,0,0,0,1496,1,669.0
1,15872,6,2,3,12.0,0,1,2,2465,1,31.0
3,15880,1,1,3,42.0,0,0,0,2465,0,640.0
1,8162,6,1,3,72.0,1,1,2,2465,4,92.0
5,13855,6,2,3,408.0,0,0,0,812,1,122.0
6,17189,6,1,3,82.0,0,0,0,1726,0,81.0
3,15770,6,0,6,21.0,0,1,2,2247,1,974.0
6,4184,6,1,6,45.0,1,1,0,2465,1,549.0
3,13425,6,2,5,16.0,0,0,0,1621,1,700.0
3,19890,6,1,6,106.0,0,0,0,110,1,1812.0
3,1269,6,1,5,357.0,0,0,0,1457,0,2223.0
1,8057,1,0,3,16.0,0,0,0,1457,1,153.0
5,17132,6,0,3,344.0,0,0,0,832,1,2648.0
5,11619,6,1,3,1254.0,0,0,0,2465,2,3562.0
3,12885,6,1,3,66.0,0,0,0,2465,2,518.0
2,12153,6,0,6,57.0,0,0,0,1621,1,3234.0
3,16751,1,1,3,145.0,0,0,0,2465,4,1016.0
6,17627,8,2,3,0.0,0,1,0,2465,1,1076.9030855527424
3,10835,1,2,5,32.0,1,1,0,83,1,548.0
5,2612,1,1,3,84.0,0,1,0,86,1,1127.0
1,505,6,2,6,11.0,0,1,0,2465,1,1308.0
3,499,6,2,6,3.0,0,1,0,1517,1,731.0
1,10898,6,2,5,1.0,0,1,0,432,1,4140.0
1,1540,9,2,5,27.0,0,1,1,83,1,1540.0
1,13701,6,2,3,0.0,0,1,1,1089,1,761.0
5,7650,6,1,3,34.0,0,1,0,432,1,366.0
2,13458,0,1,3,51.0,0,0,0,601,1,1287.0
4,14459,6,1,5,172.0,0,0,1,1666,4,1978.0
2,15575,6,0,3,2.0,0,1,0,2465,1,607.0
3,5601,6,1,3,199.0,0,1,0,2465,2,488.0
6,16878,0,1,6,200.0,2,0,0,2324,3,1247.0
3,2865,6,2,5,258.1383630528429,1,0,0,1457,1,1339.0
1,17795,6,0,3,47.0,0,1,0,2465,1,762.0
1,915,6,0,3,12.0,0,1,0,1621,1,547.0
3,13749,6,1,3,62.0,1,1,1,2465,0,457.0
3,1331,6,1,8,15.0,0,1,0,1222,0,1311.0
1,8518,6,2,6,0.0,0,1,0,1012,1,640.0
3,7885,6,1,6,211.0,0,0,0,2465,1,2369.0
3,3822,6,2,5,258.1383630528429,1,0,0,432,1,1796.0
1,13972,6,0,3,118.0,0,1,0,157,1,3271.0
6,15933,6,1,3,221.0,0,0,0,2465,0,328.0
6,17895,6,1,3,24.0,0,0,0,2465,0,608.0
6,3430,6,1,3,4732.0,2,0,0,1617,0,2557.0
3,5383,1,1,5,266.0,1,0,0,2465,2,1426.0
1,18962,6,2,6,7.0,0,0,0,2465,1,381.0
1,2006,6,1,3,50.0,0,0,0,1666,0,1076.9030855527424
5,3304,6,1,3,226.0,0,0,0,132,4,1369.0
